label,sentence
0,"The bottom line of Warsh's speech ‰ÛÓ although expressed indirectly ‰ÛÓ is that it's time for fiscal austerity, even though the economy remains deeply depressed; and no, the Fed can't offset the effects of fiscal contraction with more quantitative easing."
0,"In short, the responsible thing is just to accept 10 percent unemployment."
0,And why is this the responsible thing?
0,"On fiscal policy, market forces are often more certain than promised fiscal spending multipliers."
0,"Um, but those market forces are currently willing to lend money to the US government at an interest rate of 3.05 percent."
0,"But never mind: unanticipated, nonlinear events can happen So it's these ‰ÛÏunanticipated, nonlinear events‰Ûù that are ‰ÛÏmore certain‰Ûù than the direct effects of fiscal policy?"
0,I'm confused.
0,"And on monetary policy, The Fed's institutional credibility is its most valuable asset, far more consequential to macroeconomic performance than its holdings of long-term Treasury securities or agency securities."
0,That credibility could be meaningfully undermined if we were to take actions that were unlikely to yield clear and significant benefits.
0,"OK, but why, exactly, does it help the Fed's institutional credibility to do nothing to help a deeply depressed economy?"
0,"The point here is that Warsh's argument basically rests on assertions not about what markets are saying now, but about presumed market reactions to policy."
1,And these assertions about how markets will react are (a) not based on any actual evidence (b) actually assume that markets will behave irrationally This goes for both fiscal and monetary policy.
0,"Again, right now the bond market doesn't seem worried about US solvency."
0,"And rationally, stimulus spending shouldn't change that view: with the long-term real interest rate well below 2 percent, current borrowing has only a trivial effect on the long-run state of the budget."
1,You may say that markets will see short-run austerity as a signal of our willingness to make long-run sacrifices; but why?
0,"What the United States needs to do in the long run, mainly controlling health care costs and increasing revenue, has nothing to do with the question of whether we have a second stimulus package."
0,"On monetary policy: again, the large expansion of the Fed's balance sheet so far doesn't seem to have worried markets: right now, the 10-year TIPS spread is 1.9, showing no sign of exploding inflationary expectations."
1,"And for that matter, a rise in inflation expectations would actually be a good thing right now, encouraging more spending ‰ÛÓ unless you believe that markets will someone react badly, for reasons not specified, to the Fed's impaired ‰ÛÏcredibility‰Ûù defined as ‰Û_ well, I'm not sure what."
1,"So what we've got here is an assertion that bad things will happen if you do certain things, without either any evidence to that effect or any explanation of why those things should happen."
1,"Yes, maybe bond markets will punish us if we don't slash spending right now; also, maybe we'll have bad luck if we step on cracks, or fail to turn aside when Basement Cat crosses our path."
0,But why does this pass for judicious policy discussion?
0,Brief because I'm sitting at an outdoor cafe in Luxembourg ‰Û_ A number of commenters have pointed out that unemployment has been falling in Germany over the past few months.
0,"Um, yes ‰ÛÓ but not in the eurozone as a whole."
0,"And that is what we're talking about here, aren't we?"
0,Or is European monetary and fiscal policy to be run solely based on how things are going in one country?
0,"Also, bear in mind Germany is benefiting from the manufacturing bounceback, partly driven by inventories; it's worth noting that over the past few months unemployment has been falling fairly quickly in the East North Central region of America ‰ÛÓ the industrial midwest ‰ÛÓ too."
0,The point is that what amounts to a regional development within an ailing European economy doesn't signify much.
0,It must have sounded like a good idea (although not to me): establish a bipartisan commission of Serious People to develop plans to bring the federal budget under control.
0,But the commission is already dead ‰ÛÓ and zombies did it.
0,"OK, the immediate problem is the statements of Alan Simpson, the commission's co-chairman."
0,And what got reporters' attention was the combination of incredible insensitivity ‰ÛÒ the ‰ÛÏlesser people‰Ûù???
0,‰ÛÓ and flat errors of fact.
0,But it's actually much worse than that.
0,"On Social Security, Simpson is repeating a zombie lie ‰ÛÓ that is, one of those misstatements that keeps being debunked, but keeps coming back."
